Symbol,Name,Last Sale,Net Change,% Change, Market Cap ,Country,IPO Year,Volume,Sector,Industry,Margin of Safety,Business Predictability,Fair Value,Fair Value - Price,Baggers
WEX,WEX Inc. common stock,219.73,1.4,0.00641,9170388043,United States,,346494,Technology,EDP Services,51.14,2.5,$ 450.55,230.82,105%
WNC,Wabash National Corporation Common Stock,27.28,-1,-0.03536,1229940378,United States,1991,1125421,Industrials,Construction/Ag Equipment/Trucks,51.92,1,$ 55.86,28.58,105%
JBI,Janus International Group Inc. Common Stock,14.35,0.18,0.0127,2106987798,United States,2021,2948587,Industrials,Building Products,50.24,0,$ 29.38,15.03,105%
CIG,Comp En De Mn Cemig ADS American Depositary Shares,2.37,0.02,0.00851,5217248531,Brazil,,2272736,Utilities,Electric Utilities: Central,50.52,1,$ 4.85,2.48,105%
BHE,Benchmark Electronics Inc. Common Stock,30.71,0.74,0.02469,1095789644,United States,,360532,Technology,Electrical Products,50.55,1,$ 62.81,32.1,105%
HSBC,HSBC Holdings plc. Common Stock,39.18,0.69,0.01793,1.49467E+11,United Kingdom,,4166296,Finance,Savings Institutions,51.29,1,$ 80.02,40.84,104%
HIBB,Hibbett Inc. Common Stock,81.95,1.79,0.02233,964694994,United States,1996,232149,Consumer Discretionary,Food Distributors,50.86,1,$ 167.14,85.19,104%
KRT,Karat Packaging Inc. Common Stock,29.59,1.36,0.04818,590746981,United States,2021,47574,Industrials,Plastic Products,50.09,0,$ 60.31,30.72,104%
NTAP,NetApp Inc. Common Stock,89.12,1.09,0.01238,18361486909,United States,1995,4780054,Technology,Electronic Components,42.02,3.5,$ 181.63,92.51,104%
LGI,Lazard Global Total Return and Income Fund Common Stock,15.81,0.04,0.00254,0,United States,2004,30526,,,50.28,0,$ 32.20,16.39,104%
SYF,Synchrony Financial Common Stock, $41.30 ,0.43,0.01052," $16,802,640,763.00 ",United States,2014,5551986,Finance,Finance: Consumer Services,51.17,4,$ 84.06,42.76,104%
CCNE,CNB Financial Corporation Common Stock, $19.99 ,0.595,0.03068," $417,747,142.00 ",United States,,77811,Finance,Major Banks,51.25,4.5,$ 40.68,20.69,104%
AMPH,Amphastar Pharmaceuticals Inc. Common Stock,46.57,-8.17,-0.14925," $2,231,048,130.00 ",United States,2014,1798096,Health Care,Biotechnology: Pharmaceutical Preparations,51.94,1,$ 94.69,48.12,103%
TSEM,Tower Semiconductor Ltd. Ordinary Shares,32.88,0.21,0.00643,3618444000,Israel,1994,638991,Technology,Semiconductors,49.72,1,$ 66.82,33.94,103%
FNLC,First Bancorp Inc  (ME) Common Stock,23.62,0.67,0.02919,262039453,United States,,9584,Finance,Major Banks,51.9,3,$ 48.00,24.38,103%
BGY,Blackrock Enhanced International Dividend Trust,5.34,0.02,0.00376,0,United States,2007,159563,Finance,Trusts Except Educational Religious and Charitable,50.6,0,$ 10.85,5.51,103%
BUR,Burford Capital Limited Ordinary Shares,15.13,0.16,0.01069,3312822708,,2020,448719,Finance,Finance: Consumer Services,50.68,1,$ 30.70,15.57,103%
ON,ON Semiconductor Corporation Common Stock, $78.92 ,2.45,0.03204," $33,724,777,216.00 ",United States,,7593927,Technology,Semiconductors,49.29,4,$ 160.00,81.08,103%
IBCP,Independent Bank Corporation Common Stock, $24.45 ,0.545,0.0228," $1,072,213,356.00 ",United States,,76883,Finance,Major Banks,50.62,4,$ 49.35,24.9,102%
VLO,Valero Energy Corporation Common Stock,141.46,2.25,0.01616,47032890706,United States,,4221468,Energy,Integrated oil Companies,49.8,1,$ 285.40,143.94,102%
VABK,Virginia National Bankshares Corporation Common Stock,30.42,0.58,0.01944,163233172,United States,,5977,Finance,Major Banks,51.09,1,$ 61.36,30.94,102%
CLM,Cornerstone Strategic Value Fund Inc. New Common Stock,7.27,0.06,0.00832,0,United States,2003,1424442,Finance,Finance/Investors Services,50,1,$ 14.66,7.39,102%
OCFC,OceanFirst Financial Corp. Common Stock, $15.20 ,0.29,0.01945," $896,093,747.00 ",United States,,297664,Finance,Major Banks,51.47,4,$ 30.64,15.44,102%
PNFP,Pinnacle Financial Partners Inc. Common Stock, $82.72 ,1.36,0.01672," $6,364,470,100.00 ",United States,,435010,Finance,Major Banks,51.43,4,$ 166.61,83.89,101%
RCMT,RCM Technologies Inc. Common Stock,27.6,-0.06,-0.00217,216174047,United States,,57716,Consumer Discretionary,Professional Services,49.14,1,$ 55.53,27.93,101%
VST,Vistra Corp. Common Stock,54.54,1.52,0.02867,19500904460,United States,,10144668,Utilities,Power Generation,50.31,0,$ 109.69,55.15,101%
HE,Hawaiian Electric Industries Inc. Common Stock,12.18,-0.16,-0.01297,1341311514,United States,,2290929,Utilities,Electric Utilities: Central,51.2,1,$ 24.49,12.31,101%
LOGI,Logitech International S.A. Ordinary Shares,87.82,-0.95,-0.0107,13940345692,United States,1997,335225,Technology,Computer peripheral equipment,50.24,1,$ 176.56,88.74,101%
ENIC,Enel Chile S.A. American Depositary Shares (Each representing 50 shares of Common Stock),3,0.06,0.02041,4149993432,Chile,2016,746383,Utilities,Electric Utilities: Central,52.07,1,$ 6.03,3.03,101%
WTFC,Wintrust Financial Corporation Common Stock, $96.35 ,-0.15,-0.00155," $5,900,132,343.00 ",United States,,620781,Finance,Major Banks,49.85,5,$ 193.63,97.28,101%
BNTX,BioNTech SE American Depositary Share,88.96,-2.47,-0.02702,21438826062,Germany,2019,735464,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),48.55,0,$ 178.47,89.51,101%
BRC,Brady Corporation Common Stock,58.28,0.66,0.01145,2816765007,United States,,496856,Consumer Discretionary,Miscellaneous manufacturing industries,50.07,1,$ 116.56,58.28,100%
DTI,Drilling Tools International Corporation Common Stock,3.01,-0.01,-0.00331,89603390,United States,2021,8121,Industrials,Metal Fabrications,47.5,0,$ 6.00,2.99,99%
OPHC,OptimumBank Holdings Inc. Common Stock,4.4,0.07,0.01617,31900964,United States,,2913,Finance,Major Banks,49.94,1,$ 8.77,4.37,99%
SIRI,Sirius XM Holdings Inc. Common Stock, $4.42 ,-0.01,-0.00226," $16,983,682,013.00 ",United States,,25008259,Consumer Discretionary,Broadcasting,51.59,4,$ 8.80,4.38,99%
OTTR,Otter Tail Corporation Common Stock,90.46,1.66,0.01869,3773133730,United States,,282566,Utilities,Electric Utilities: Central,50.26,2,$ 180.06,89.6,99%
CRF,Cornerstone Total Return Fund Inc. (The) Common Stock,7.26,0.05,0.00693,0,United States,2003,366288,Finance,Finance/Investors Services,49.27,1,$ 14.43,7.17,99%
JRVR,James River Group Holdings Ltd. Common Shares,9.99,-0.38,-0.03664,376019284,Bermuda,2014,1752839,Finance,Property-Casualty Insurers,50.63,1,$ 19.85,9.86,99%
CPG,Crescent Point Energy Corporation Ordinary Shares (Canada),7.3,0.15,0.02098,4573791567,Canada,,5810488,,,48.41,1,$ 14.48,7.18,98%
SWKH,SWK Holdings Corporation Common Stock,16.56,0.1,0.00608,207051551,United States,,3022,Finance,Finance/Investors Services,49.39,1,$ 32.82,16.26,98%
DLX,Deluxe Corporation Common Stock,19.41,0.4,0.02104,851129975,United States,,181411,Consumer Discretionary,Publishing,49.33,1,$ 38.31,18.9,97%
DOOR,Masonite International Corporation Ordinary Shares (Canada),130.24,0.3,0.00231,2853015169,Canada,,984934,Basic Materials,Forest Products,49.34,3.5,$ 257.04,126.8,97%
OTEX,Open Text Corporation Common Shares,38.49,0.06,0.00156,10470994537,Canada,1996,875754,Technology,EDP Services,48.28,3,$ 75.91,37.42,97%
THFF,First Financial Corporation Indiana Common Stock,37.23,0.58,0.01583,437621077,United States,,41160,Finance,Major Banks,49.74,3.5,$ 73.34,36.11,97%
VRTS,Virtus Investment Partners Inc. Common Stock,232.32,3.55,0.01552,1669216644,United States,,39886,Finance,Investment Managers,48.16,3,$ 455.59,223.27,96%
SSNC,SS&C Technologies Holdings Inc. Common Stock,63.76,0.56,0.00886,15781601606,United States,2010,986131,Technology,EDP Services,48.69,3.5,$ 125.00,61.24,96%
NMRK,Newmark Group Inc. Class A Common Stock,10.79,0.31,0.02958,1863370375,United States,2017,1555818,Finance,Real Estate,49,0,$ 21.10,10.31,96%
CVI,CVR Energy Inc. Common Stock,33.18,1.11,0.03461,3335605275,United States,2007,1253332,Energy,Integrated oil Companies,49.48,1,$ 64.86,31.68,95%
FGF,FG Financial Group Inc. Common Stock (NV),1.2999,-0.0001,-0.00008,13725553,United States,2014,1683,Finance,Property-Casualty Insurers,45.28,1,$ 2.54,1.2401,95%
CWK,Cushman & Wakefield plc Ordinary Shares,9.99,0.18,0.01835,2271027000,,2018,4391916,Finance,Real Estate,49.05,0,$ 19.51,9.52,95%
LEE,Lee Enterprises Incorporated Common Stock,9.75,0.08,0.00827,59895410,United States,,7220,Consumer Discretionary,Newspapers/Magazines,49.32,1,$ 19.04,9.29,95%
PNRG,PrimeEnergy Resources Corporation Common Stock,98.85,2.5,0.02595,179963938,United States,,629,Energy,Oil & Gas Production,48.02,1,$ 192.91,94.06,95%
AUDC,AudioCodes Ltd. Common Stock,13.6,0.34,0.02564," $430,984,000.00 ",Israel,1999,67537,Utilities,Telecommunications Equipment,48.45,1,$ 26.50,12.9,95%
EDF,Virtus Stone Harbor Emerging Markets Income Fund Common Shares of Beneficial Interest,4.81,0.11,0.0234,0,United States,2010,238018,Finance,Investment Managers,48.56,0,$ 9.35,4.54,94%
NGD,New Gold Inc.,1.24,0.05,0.04202,850144000,Canada,,7939855,Basic Materials,Metal Mining,44.4,1,$ 2.41,1.17,94%
SFBS,ServisFirst Bancshares Inc. Common Stock, $63.19 ,1.24,0.02002," $3,439,758,392.00 ",United States,,148398,Finance,Major Banks,49.23,5,$ 122.81,59.62,94%
TPIC,TPI Composites Inc. Common Stock,2.79,-0.09,-0.03125,131801215,United States,2016,2301115,Industrials,Industrial Machinery/Components,48.71,1,$ 5.42,2.63,94%
ASC,Ardmore Shipping Corporation Common Stock,16.23,0.21,0.01311," $668,406,907.00 ",,2013,460456,Consumer Discretionary,Marine Transportation,48.3,1,$ 31.51,15.28,94%
BWMX,Betterware de Mexico S.A.P.I. de C.V. Ordinary Shares,18,0.67,0.03866,671697900,Mexico,,142701,Consumer Discretionary,Catalog/Specialty Distribution,46.98,0,$ 34.93,16.93,94%
HCC,Warrior Met Coal Inc. Common Stock,56.97,0.4,0.00707,2976976921,United States,2017,1938996,Energy,Coal Mining,47.85,0,$ 110.33,53.36,94%
DINO,HF Sinclair Corporation Common Stock,55.5,0.88,0.01611,11020546089,United States,1960,2854527,Energy,Natural Gas Distribution,48.05,1,$ 107.44,51.94,94%
WABC,Westamerica Bancorporation Common Stock,45.71,0.87,0.0194,1218127436,United States,,112092,Finance,Major Banks,47.93,1.5,$ 88.48,42.77,94%
JBL,Jabil Inc. Common Stock, $144.09 ,2,0.01408," $18,378,047,089.00 ",United States,1993,1457627,Technology,Electrical Products,47.2,4.5,$ 278.75,134.66,93%
APT,Alpha Pro Tech Ltd. Common Stock,5.7,0.05,0.00885," $66,388,447.00 ",Canada,2000,17828,Health Care,Industrial Specialties,48.23,3.5,$ 11.01,5.31,93%
PLPC,Preformed Line Products Company Common Stock,137.48,5.52,0.04183,672754118,United States,,8233,Industrials,Water Sewer Pipeline Comm & Power Line Construction,49.36,1,$ 264.74,127.26,93%
UHG,United Homes Group Inc Class A Common Stock,6.98,0.08,0.01159,337526088,United States,2021,4661,Consumer Discretionary,Homebuilding,47.25,0,$ 13.44,6.46,93%
DAN,Dana Incorporated Common Stock ,12.5,0.35,0.02881,1804831050,United States,,2055890,Consumer Discretionary,Auto Parts:O.E.M.,47.05,1,$ 24.06,11.56,92%
MVO,MV Oil Trust Units of Beneficial Interests,10.56,-0.24,-0.02222,121440000,United States,2007,64271,Energy,Oil & Gas Production,49.83,1,$ 20.31,9.75,92%
PSBD,Palmer Square Capital BDC Inc. Common Stock,16.26,-0.11,-0.00672,0,,2024,34369,,,47.93,0,$ 31.23,14.97,92%
PRG,PROG Holdings Inc. Common Stock,30.87,1.47,0.05,1348670539,United States,,621715,Consumer Discretionary,Diversified Commercial Services,47.01,1,$ 59.26,28.39,92%
MVBF,MVB Financial Corp. Common Stock, $21.41 ,0.43,0.0205," $272,691,098.00 ",United States,,33845,Finance,Major Banks,48.52,4,$ 41.08,19.67,92%
HESM,Hess Midstream LP Class A Share,34.09,0.11,0.00324,2330341026,United States,2017,1067344,Energy,Oil & Gas Production,46.96,1,$ 65.31,31.22,92%
COO,The Cooper Companies Inc. Common Stock, $93.60 ,-0.91,-0.00963," $18,602,168,832.00 ",United States,,2355161,Health Care,Ophthalmic Goods,43.13,4.5,$ 178.75,85.15,91%
WAFD,WaFd Inc. Common Stock, $27.24 ,0.09,0.00331," $1,763,433,592.00 ",United States,,1004075,Finance,Major Banks,47.15,5,$ 52.02,24.78,91%
ZI,ZoomInfo Technologies Inc Common Stock,16.76,-0.04,-0.00238,6363813766,United States,2020,4253998,Technology,Computer Software: Prepackaged Software,47.08,0,$ 31.88,15.12,90%
PBH,Prestige Consumer Healthcare Inc. Common Stock,69.58,0,0,3454597459,United States,2005,196313,Health Care,Biotechnology: Pharmaceutical Preparations,46.96,1,$ 132.23,62.65,90%
HTLF,Heartland Financial USA Inc. Common Stock,34,1.31,0.04007,1451427972,United States,,309497,Finance,Major Banks,47.82,1,$ 64.56,30.56,90%
NVR,NVR Inc. Common Stock," $7,625.57 ",40.58,0.00535," $24,296,186,979.00 ",United States,1998,27980,Consumer Discretionary,Homebuilding,46.9,5,"$ 14,476.60",6851.03,90%
FRAF,Franklin Financial Services Corporation Common Stock,26.31,-0.06,-0.00228,114752617,United States,,4583,Finance,Major Banks,47.72,3.5,$ 49.94,23.63,90%
ESSA,ESSA Bancorp Inc. Common Stock,17.36,0.17,0.00989,175883205,United States,2007,6268,Finance,Banks,47.54,3.5,$ 32.94,15.58,90%
STK,Columbia Seligman Premium Technology Growth Fund Inc,33.03,0.34,0.0104,0,United States,2009,28182,Finance,Investment Managers,45.94,0,$ 62.67,29.64,90%
AXR,AMREP Corporation Common Stock,21.41,0.6,0.02883," $112,858,726.00 ",United States,,2466,Real Estate,Homebuilding,47.56,1,$ 40.62,19.21,90%
MUSA,Murphy USA Inc. Common Stock,417.01,1.62,0.0039,8676570274,United States,2013,212760,Consumer Discretionary,Retail-Auto Dealers and Gas Stations,47.02,2,$ 790.63,373.62,90%
DRD,DRDGOLD Limited American Depositary Shares,6.75,0.15,0.02273,583597379,South Africa,,285384,Basic Materials,Precious Metals,42.38,1,$ 12.79,6.04,89%
HAFC,Hanmi Financial Corporation Common Stock, $15.11 ,-0.02,-0.00132," $459,259,339.00 ",United States,,248345,Finance,Major Banks,47.55,4,$ 28.62,13.51,89%
DBL,DoubleLine Opportunistic Credit Fund Common Shares of Beneficial Interest,15.219,0.039,0.00257,0,United States,2012,50113,,,46.96,0,$ 28.75,13.531,89%
WBA,Walgreens Boots Alliance Inc. Common Stock,21.26,0.1,0.00473,18334103704,United States,,11551953,Consumer Staples,Retail-Drug Stores and Proprietary Stores,46.51,1,$ 40.16,18.9,89%
SF,Stifel Financial Corporation Common Stock, $75.86 ,-0.21,-0.00276," $7,798,106,229.00 ",United States,,793233,Finance,Investment Bankers/Brokers/Service,47.29,4,$ 143.13,67.27,89%
ITIC,Investors Title Company Common Stock,155.42,1.32,0.00857,293840627,United States,,1088,Finance,Specialty Insurers,46.73,1,$ 292.81,137.39,88%
TKR,Timken Company (The) Common Stock, $83.99 ,0.06,0.00071," $5,890,392,979.00 ",United States,,513335,Industrials,Metal Fabrications,46.43,5,$ 157.92,73.93,88%
TGNA,TEGNA Inc,14.01,0.48,0.03548,2759520797,United States,,3775039,Industrials,Broadcasting,48.12,1,$ 26.31,12.3,88%
WSM,Williams-Sonoma Inc. Common Stock (DE),235.53,2.79,0.01199,15107958560,United States,,5094995,Consumer Discretionary,Home Furnishings,46.47,3,$ 442.10,206.57,88%
SMBC,Southern Missouri Bancorp Inc. Common Stock, $42.88 ,1.22,0.02928," $486,935,075.00 ",United States,,36778,Finance,Banks,47.39,5,$ 80.37,37.49,87%
F,Ford Motor Company Common Stock,12.44,0.14,0.01138,49785319107,United States,,43056831,Consumer Discretionary,Auto Manufacturing,46.59,1,$ 23.31,10.87,87%
FBIZ,First Business Financial Services Inc. Common Stock,35.28,1.28,0.03765,293349707,United States,,24419,Finance,Major Banks,48.72,3.5,$ 66.07,30.79,87%
NTB,Bank of N.T. Butterfield & Son Limited (The) Voting Ordinary Shares,29.89,0.23,0.00775,1420643155,Bermuda,2016,213978,Finance,Commercial Banks,46.77,0,$ 55.93,26.04,87%
VCIG,VCI Global Limited Ordinary Share,1.05,-0.03,-0.02778,38648849,Malaysia,2023,203537,Consumer Discretionary,Diversified Commercial Services,48.98,0,$ 1.96,0.91,87%
TIGR,UP Fintech Holding Ltd American Depositary Share representing fifteen Class A Ordinary Shares,4.02,0.05,0.01259,662539834,China,2019,688706,Finance,Investment Bankers/Brokers/Service,42.4,0,$ 7.50,3.48,87%
BEKE,KE Holdings Inc American Depositary Shares (each representing three Class A Ordinary Shares),13.59,-0.04,-0.00293,4439732981,China,2020,6413555,Finance,Real Estate,47.55,0,$ 25.34,11.75,86%
HUM,Humana Inc. Common Stock, $350.32 ,-0.84,-0.00239," $42,267,269,311.00 ",United States,,2291572,Health Care,Medical Specialities,46.06,4,$ 652.58,302.26,86%
RMT,Royce Micro-Cap Trust Inc. Common Stock,9.33,0.07,0.00756,431690768,United States,,76679,Finance,Investment Managers,45.8,0,$ 17.38,8.05,86%
OVV,Ovintiv Inc. (DE),49.41,1.56,0.0326,13424697000,Canada,,4836075,Energy,Oil & Gas Production,45.21,1,$ 91.98,42.57,86%
GECC,Great Elm Capital Corp. Common Stock,10.6,-0.06,-0.00563,80580776,United States,,14656,Finance,Finance: Consumer Services,45.77,1,$ 19.73,9.13,86%
CPLP,Capital Product Partners L.P. Common Units,17.4,0.11,0.00636,957681088,Greece,2007,73933,Consumer Discretionary,Marine Transportation,46.32,1,$ 32.34,14.94,86%
HLF,Herbalife Ltd. Common Shares,8.83,0.14,0.01611,876481694,Cayman Islands,2004,1692274,Health Care,Other Pharmaceuticals,46.61,3.5,$ 16.39,7.56,86%
ECC           ,Eagle Point Credit Company Inc. Common Stock,10.08,0.02,0.00199,611478242,United States,2014,623963,Finance,Trusts Except Educational Religious and Charitable,45.83,0,$ 18.70,8.62,86%
JPM,JP Morgan Chase & Co. Common Stock, $186.06 ,1.68,0.00911," $535,921,920,918.00 ",United States,,9641835,Finance,Major Banks,46.29,4,$ 345.00,158.94,85%
SPNT,SiriusPoint Ltd. Common Shares,12.27,0.1,0.00822,2056208968,Bermuda,2013,540643,Finance,Property-Casualty Insurers,46.5,1,$ 22.73,10.46,85%
PLUS,ePlus inc. Common Stock, $82.39 ,1.16,0.01428," $2,220,814,705.00 ",United States,1996,355449,Technology,Retail: Computer Software & Peripheral Equipment,45.46,5,$ 152.19,69.8,85%
HMC,Honda Motor Company Ltd. Common Stock,35.59,0.22,0.00622,64468737824,Japan,,572982,Consumer Discretionary,Auto Manufacturing,45.13,1,$ 65.74,30.15,85%
ARIS,Aris Water Solutions Inc. Class A Common Stock,12.04,2.14,0.21616," $694,617,628.00 ",United States,2021,766201,Utilities,Water Supply,45.07,0,$ 22.19,10.15,84%
HLP,Hongli Group Inc. Ordinary Shares,1.59,-0.05,-0.03049,15900000,China,2023,18861,Industrials,Industrial Machinery/Components,43,0,$ 2.93,1.34,84%
TAYD,Taylor Devices Inc. Common Stock,35.98,-0.38,-0.01045,110191413,United States,,14004,Industrials,Industrial Machinery/Components,45.09,1,$ 66.25,30.27,84%
NAPA,The Duckhorn Portfolio Inc. Common Stock,9.51,0.02,0.00211,1097146922,United States,2021,819899,Consumer Staples,Beverages (Production/Distribution),45.31,0,$ 17.50,7.99,84%
IIPR,Innovative Industrial Properties Inc. Common Stock,97.99,0.48,0.00492,2747622942,United States,2016,342433,Finance,Real Estate,45.53,0,$ 180.31,82.32,84%
SLCA,U.S. Silica Holdings Inc. Common Stock,11.5,0.06,0.00524,887275738,United States,2012,1225937,Industrials,Mining & Quarrying of Nonmetallic Minerals (No Fuels),44.79,1,$ 21.12,9.62,84%
EG,Everest Group Ltd. Common Stock,368.88,-1.47,-0.00397,16005859605,Bermuda,,496928,Finance,Property-Casualty Insurers,45.38,1,$ 677.20,308.32,84%
LXU,LSB Industries Inc. Common Stock,7.36,-0.09,-0.01208,547174313,United States,2003,689941,Industrials,Major Chemicals,46,1,$ 13.50,6.14,83%
AFBI,Affinity Bancshares Inc. Common Stock (MD),16.7,0.1999,0.01212," $106,684,760.00 ",United States,2017,6074,Finance,Major Banks,46.1,0,$ 30.63,13.93,83%
TTE,TotalEnergies SE,64.07,0.15,0.00235,1.67808E+11,France,,991817,Energy,Oil & Gas Production,45.1,1,$ 117.49,53.42,83%
ISDR,Issuer Direct Corporation Common Stock,15,-0.155,-0.01023,57174735,United States,,9108,Consumer Discretionary,Publishing,44.84,2,$ 27.50,12.5,83%
