Symbol,Name,Last Sale,Net Change,% Change,Market Cap,Country,IPO Year,Volume,Sector,Industry,Margin of Safety,Business Predictability,Fair Value,Fair Value - Price,Baggers
URI,United Rentals Inc. Common Stock,$600.76,1.01,0.168%,39233892194,United States,1997,684058,Consumer Discretionary,Diversified Commercial Services,49.97,5,"$ 1,245.00",644.24,107.24%
AMTB,Amerant Bancorp Inc. Class A Common Stock,$20.66,-0.05,-0.241%,866075071,United States,,171816,Finance,Major Banks,51.44,0,$ 42.81,22.15,107.21%
TRDA,Entrada Therapeutics Inc. Common Stock,$10.65,0.15,1.429%,400382810,United States,2021,87782,Health Care,Biotechnology: Pharmaceutical Preparations,50.86,0,$ 22.04,11.39,106.95%
DTI,Drilling Tools International Corporation Common Stock,$2.85,-0.05,-1.724%,98908384,United States,2021,21579,Industrials,Metal Fabrications,51.78,0,$ 5.89,3.04,106.67%
KBR,KBR Inc. Common Stock,$50.73,-0.43,-0.841%,6718766071,United States,2006,1974154,Industrials,Military/Government/Technical,51.61,1,$ 104.69,53.96,106.37%
FT,Franklin Universal Trust Common Stock,$7.55,0.01,0.133%,189745800,United States,,23658,Finance,Trusts Except Educational Religious and Charitable,51.48,0,$ 15.58,8.03,106.36%
OSK,Oshkosh Corporation (Holding Company)Common Stock,$96.25,-0.78,-0.804%,6210483703,United States,,671734,Consumer Discretionary,Auto Manufacturing,51.69,4,$ 198.24,101.99,105.96%
WHD,Cactus Inc. Class A Common Stock,$46.47,1.23,2.719%,3698272523,United States,2018,1030511,Industrials,Metal Fabrications,52.94,0,$ 95.63,49.16,105.79%
MVF,Blackrock MuniVest Fund Inc. Common Stock,$7.14,-0.01,-0.14%,1062164043,United States,1988,72355,Finance,Investment Bankers/Brokers/Service,52.21,1,$ 14.69,7.55,105.74%
SHEL,Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares) ,$66.81,0.02,0.03%,2.03189E+11,Netherlands,2022,4796166,Energy,Oil & Gas Production,49.96,1,$ 137.44,70.63,105.72%
ORRF,Orrstown Financial Services Inc. Common Stock,$30.33,-0.27,-0.882%,587978624,United States,,183820,Finance,Major Banks,50.65,3,$ 62.31,31.98,105.44%
APOG,Apogee Enterprises Inc. Common Stock,$47.32,-0.92,-1.907%,1038833184,United States,,212692,Consumer Discretionary,Auto Parts:O.E.M.,51.31,3,$ 97.20,49.88,105.41%
BZH,Beazer Homes USA Inc. Common Stock,$22.15,-0.52,-2.294%,691148399,United States,1994,520080,Consumer Discretionary,Homebuilding,52.12,1,$ 45.47,23.32,105.28%
RITM,Rithm Capital Corp. Common Stock,$11.53,0.01,0.087%,6003210757,United States,,4788537,Real Estate,Real Estate Investment Trusts,50.76,1,$ 23.66,12.13,105.20%
DHF,BNY Mellon High Yield Strategies Fund Common Stock,$2.53,-0.03,-1.172%,0,United States,1998,716842,Finance,Finance Companies,51.06,0,$ 5.19,2.66,105.14%
AMRX,Amneal Pharmaceuticals Inc. Class A Common Stock,$8.84,0.14,1.609%,2740102454,United States,,1039059,Health Care,Biotechnology: Pharmaceutical Preparations,51.02,0,$ 18.13,9.29,105.09%
IBP,Installed Building Products Inc. Common Stock,$171.18,-7.77,-4.342%,4751701571,United States,2014,438970,Consumer Discretionary,Homebuilding,51.17,4.5,$ 350.63,179.45,104.83%
LPX,Louisiana-Pacific Corporation Common Stock,$89.56,0.04,0.045%,6241624566,United States,,745470,Basic Materials,Forest Products,50.09,3.5,$ 183.44,93.88,104.82%
HY,Hyster-Yale Inc. Class A common stock,$45.45,-0.06,-0.132%,804342558,United States,,86645,Industrials,Construction/Ag Equipment/Trucks,51.75,1,$ 92.90,47.45,104.40%
VIRT,Virtu Financial Inc. Class A Common Stock,$35.52,0.42,1.197%,5502232846,United States,2015,1069207,Finance,Investment Bankers/Brokers/Service,50.78,1,$ 72.55,37.03,104.25%
HNVR,Hanover Bancorp Inc. Common Stock,$20.64,-0.34,-1.621%,147629685,United States,2022,8497,Finance,Major Banks,46.04,0,$ 42.07,21.43,103.83%
EAD,Allspring Income Opportunities Fund Common Shares,$6.85,-0.02,-0.291%,0,United States,2003,263925,Finance,Finance/Investors Services,51.29,1,$ 13.96,7.11,103.80%
ECVT,Ecovyst Inc. Common Stock,$6.72,0.01,0.149%,788709150,United States,2017,896213,Industrials,Major Chemicals,51.87,0,$ 13.67,6.95,103.42%
NL,NL Industries Inc. Common Stock,$6.81,-0.2,-2.853%,332653069,United States,,49144,Industrials,Major Chemicals,43.54,1,$ 13.85,7.04,103.38%
MLR,Miller Industries Inc. Common Stock,$46.24,-0.63,-1.344%,528952862,United States,,182630,Consumer Discretionary,Construction/Ag Equipment/Trucks,52.42,4,$ 93.94,47.7,103.16%
BTE,Baytex Energy Corp Common Shares,$2.03,0.08,4.103%,1598219000,Canada,2023,50082473,Energy,Oil & Gas Production,48.3,1,$ 4.12,2.09,102.96%
PCRX,Pacira BioSciences Inc. Common Stock,$23.16,0.06,0.26%,1071757742,United States,2011,508643,Health Care,Biotechnology: Pharmaceutical Preparations,51.26,1,$ 46.88,23.72,102.42%
EMBC,Embecta Corp. Common Stock,$14.32,0.36,2.579%,832485095,United States,,1028677,Health Care,Medical/Dental Instruments,54.47,0,$ 28.97,14.65,102.30%
SPNT,SiriusPoint Ltd. Common Shares,$14.83,0.31,2.135%,2405915049,Bermuda,2013,902944,Finance,Property-Casualty Insurers,50.8,1,$ 30.00,15.17,102.29%
WBS,Webster Financial Corporation Common Stock,$48.72,1.17,2.461%,8347931762,United States,,1915827,Finance,Major Banks,48.82,3.5,$ 98.39,49.67,101.95%
BTZ,BlackRock Credit Allocation Income Trust,$10.62,-0.08,-0.748%,1148393700,United States,2006,318423,Finance,Finance Companies,50.09,0,$ 21.42,10.8,101.69%
UBCP,United Bancorp Inc. Common Stock,$12.99,0.13,1.011%,75197720,United States,,3017,Finance,Major Banks,49.68,4.5,$ 26.19,13.2,101.62%
ECO,Okeanis Eco Tankers Corp. Common Stock,$20.75,0.45,2.217%,0,,,246714,Consumer Discretionary,Marine Transportation,48.73,0,$ 41.82,21.07,101.54%
VIST,Vista Energy S.A.B. de C.V. American Depositary Shares each representing one series A share with no par value,$42.70,0.12,0.282%,4071676946,Mexico,2019,854357,Energy,Oil & Gas Production,42.76,0,$ 86.00,43.3,101.41%
TGNA,TEGNA Inc,$17.78,0.09,0.509%,2842987436,United States,,2305381,Industrials,Broadcasting,50.64,1,$ 35.78,18,101.24%
CPZ,Calamos Long/Short Equity & Dynamic Income Trust Common Stock,$15.32,-0.14,-0.906%,300765212,United States,2019,70073,Finance,Trusts Except Educational Religious and Charitable,49.98,0,$ 30.81,15.49,101.11%
MLI,Mueller Industries Inc. Common Stock,$82.03,1.17,1.447%,9291334173,United States,,1191576,Industrials,Metal Fabrications,51.73,2,$ 164.69,82.66,100.77%
ELP,Companhia Paranaense de Energia (COPEL) American Depositary Shares (each representing one Unit consisting one Common Share and four non-voting Class B Preferred Shares),$6.74,0.03,0.447%,2191085201,Brazil,2021,118216,Utilities,Electric Utilities: Central,46.71,1,$ 13.53,6.79,100.74%
BHRB,Burke & Herbert Financial Services Corp. Common Stock,$57.73,-0.48,-0.825%,864086822,United States,,51243,Finance,Major Banks,49.32,0,$ 115.87,58.14,100.71%
HELE,Helen of Troy Limited Common Stock,$53.36,-1.9,-3.438%,1219582233,Bermuda,,460269,Consumer Discretionary,Home Furnishings,50.99,4.5,$ 107.02,53.66,100.56%
NBBK,NB Bancorp Inc. Common Stock,$17.61,-0.34,-1.894%,736848908,United States,2023,277998,Finance,Banks,47.41,0,$ 35.31,17.7,100.51%
LND,Brasilagro Brazilian Agric Real Estate Co Sponsored ADR (Brazil),$3.63,-0.08,-2.156%,372740902,Brazil,,27252,Consumer Staples,Farming/Seeds/Milling,48.97,1,$ 7.27,3.64,100.28%
NCI,Neo-Concept International Group Holdings Limited Ordinary Shares,$0.4049,0.0044,1.099%,8227568,Hong Kong,2024,37807,Consumer Discretionary,Apparel,51.85,0,$ 0.81,0.4051,100.05%
UFPI,UFP Industries Inc. Common Stock,$105.77,-2.61,-2.408%,6416298327,United States,1993,437518,Basic Materials,Forest Products,49.64,5,$ 211.56,105.79,100.02%
CGTL,Creative Global Technology Holdings Limited Class A Ordinary Shares,$3.28,0.23,7.541%,70315000,China,2024,25276,Technology,Retail: Computer Software & Peripheral Equipment,46.49,0,$ 6.56,3.28,100.00%
UCL,uCloudlink Group Inc. American Depositary Shares,$1.21,0.02,1.681%,45312770,Hong Kong,2020,72454,Consumer Discretionary,Telecommunications Equipment,48.35,0,$ 2.42,1.21,100.00%
WTFC,Wintrust Financial Corporation Common Stock,$108.36,0.6,0.557%,7228457316,United States,,417720,Finance,Major Banks,48.85,5,$ 216.72,108.36,100.00%
LNC,Lincoln National Corporation Common Stock,$34.81,0.65,1.903%,5931757044,United States,,2553321,Finance,Life Insurance,48.14,1,$ 69.59,34.78,99.91%
WETH,Wetouch Technology Inc. Common Stock,$1.39,-0.01,-0.714%,16584832,China,,30662,Technology,Computer peripheral equipment,51.26,0,$ 2.77,1.38,99.28%
JHI,John Hancock Investors Trust Common Stock,$13.73,-0.03,-0.218%,120062630,United States,,27144,Finance,Trusts Except Educational Religious and Charitable,50.68,0,$ 27.35,13.62,99.20%
GLBS,Globus Maritime Limited Common Stock,$1.21,-0.0352,-2.827%,24904584,Greece,,37729,Consumer Discretionary,Marine Transportation,46.47,1,$ 2.41,1.2,99.17%
CENT,Central Garden & Pet Company Common Stock,$36.80,0.01,0.027%,2410657563,United States,1993,254862,Consumer Discretionary,Consumer Specialties,50.46,4,$ 73.13,36.33,98.72%
HCI,HCI Group Inc. Common Stock,$138.66,4.84,3.617%,1492915336,United States,,128847,Finance,Property-Casualty Insurers,49.57,1,$ 275.00,136.34,98.33%
CHX,ChampionX Corporation Common Stock ,$28.54,-0.91,-3.09%,5445432000,United States,,4336396,Industrials,Industrial Machinery/Components,49.38,0,$ 56.56,28.02,98.18%
RUN,Sunrun Inc. Common Stock,$6.93,-0.06,-0.858%,1567633235,United States,2015,11791725,Miscellaneous,Industrial Machinery/Components,52.66,1,$ 13.73,6.8,98.12%
NXPI,NXP Semiconductors N.V. Common Stock,$205.80,-3.04,-1.456%,52195020079,Netherlands,2010,3196975,Technology,Semiconductors,49.38,4,$ 407.26,201.46,97.89%
SKWD,Skyward Specialty Insurance Group Inc. Common Stock,$48.46,1.2,2.539%,1944598422,United States,2023,408011,Finance,Property-Casualty Insurers,47.95,0,$ 95.63,47.17,97.34%
LGCY,Legacy Education Inc. Common Stock,$6.76,0.11,1.654%,83692565,,2024,44134,Real Estate,Other Consumer Services,50.22,0,$ 13.34,6.58,97.34%
DLY,DoubleLine Yield Opportunities Fund Common Shares of Beneficial Interest,$16.14,-0.01,-0.062%,773844873,United States,2020,92090,Finance,Investment Managers,49.26,0,$ 31.85,15.71,97.34%
INDV,Indivior PLC Ordinary Shares,$9.77,0.25,2.626%,1220308240,United Kingdom,,2410431,Health Care,Biotechnology: Pharmaceutical Preparations,49.77,1,$ 19.27,9.5,97.24%
MCI,Barings Corporate Investors Common Stock,$20.08,0.07,0.35%,406855318,United States,,31893,Finance,Trusts Except Educational Religious and Charitable,49.13,0,$ 39.55,19.47,96.96%
JILL,J. Jill Inc. Common Stock,$19.59,-0.93,-4.532%,300518005,United States,2017,103745,Consumer Discretionary,Apparel,50.74,0,$ 38.55,18.96,96.78%
FSI,Flexible Solutions International Inc. Common Stock (CDA),$5.19,0.09,1.765%,64644211,Canada,2002,11221,Industrials,Major Chemicals,49.46,3,$ 10.21,5.02,96.72%
USIO,Usio Inc. Common Stock,$1.43,0.01,0.704%,38796378,United States,,62021,Finance,Investment Bankers/Brokers/Service,47.69,1,$ 2.81,1.38,96.50%
PAX,Patria Investments Limited Class A Common Shares,$11.01,0.15,1.381%,1632275857,Cayman Islands,2021,546152,Finance,Investment Managers,47.73,0,$ 21.56,10.55,95.82%
BXMX,Nuveen S&P 500 Buy-Write Income Fund Common Shares of Beneficial Interest,$13.13,-0.09,-0.681%,0,United States,,436016,Finance,Investment Managers,48.48,0,$ 25.62,12.49,95.13%
ASG,Liberty All-Star Growth Fund Inc.,$4.85,0.02,0.414%,0,United States,,802985,Finance,Investment Managers,48.1,0,$ 9.46,4.61,95.05%
SNV,Synovus Financial Corp. Common Stock,$43.82,0.12,0.275%,6173967543,United States,,1842920,Finance,Major Banks,46.54,2,$ 85.45,41.63,95.00%
NSYS,Nortech Systems Incorporated Common Stock,$9.66,-0.19,-1.929%,26630244,United States,,10814,Technology,Industrial Machinery/Components,46.52,1,$ 18.81,9.15,94.72%
WILC,G. Willi-Food International  Ltd. Ordinary Shares,$16.51,0.11,0.671%,228944451,Israel,,7996,Consumer Discretionary,Food Distributors,45.36,1.5,$ 32.12,15.61,94.55%
ARW,Arrow Electronics Inc. Common Stock,$104.62,-2.9,-2.697%,5458266340,United States,,449874,Technology,Electronic Components,49.54,1,$ 203.31,98.69,94.33%
NBB,Nuveen Taxable Municipal Income Fund Common Shares of Beneficial Interest,$15.93,0.01,0.063%,0,United States,2010,43311,Finance,Finance Companies,48.85,0,$ 30.93,15,94.16%
FMNB,Farmers National Banc Corp. Common Stock,$13.09,-0.3,-2.24%,492375585,United States,,81663,Finance,Major Banks,48.25,1,$ 25.39,12.3,93.96%
DHY,Credit Suisse High Yield Bond Fund Common Stock,$2.14,0,0.00%,0,United States,1998,181623,Finance,Finance/Investors Services,48.43,1,$ 4.15,2.01,93.93%
PLUS,ePlus inc. Common Stock,$64.94,-1.48,-2.228%,1728470315,United States,1996,227356,Technology,Retail: Computer Software & Peripheral Equipment,49.04,4.5,$ 125.74,60.8,93.62%
GPK,Graphic Packaging Holding Company,$27.43,-0.13,-0.472%,8234882775,United States,,3610286,Consumer Discretionary,Containers/Packaging,50.59,5,$ 53.09,25.66,93.55%
RJF,Raymond James Financial Inc. Common Stock,$139.70,2.08,1.511%,28625931750,United States,,1610264,Finance,Investment Bankers/Brokers/Service,47.33,5,$ 270.33,130.63,93.51%
IESC,IES Holdings Inc. Common Stock,$169.55,7.29,4.493%,3392124117,United States,,181335,Industrials,Engineering & Construction,44.47,4,$ 327.53,157.98,93.18%
BRY,Berry Corporation (bry) Common Stock,$3.53,0.1,2.915%,271594649,United States,2018,1149737,Energy,Oil & Gas Production,46.55,0,$ 6.81,3.28,92.92%
CMCSA,Comcast Corporation Class A Common Stock,$35.95,-0.16,-0.443%,1.35928E+11,United States,,32232040,Telecommunications,Cable & Other Pay Television Services,49.25,4,$ 69.34,33.39,92.88%
JXN,Jackson Financial Inc. Class A Common Stock ,$81.14,-0.05,-0.062%,5894519727,United States,2021,935042,Finance,Life Insurance,47.04,0,$ 156.26,75.12,92.58%
EFSC,Enterprise Financial Services Corporation Common Stock,$54.30,-0.23,-0.422%,2007980117,United States,,232814,Finance,Major Banks,47.76,4,$ 104.54,50.24,92.52%
RNR,RenaissanceRe Holdings Ltd. Common Stock,$239.41,-2.04,-0.845%,11791215188,Bermuda,,474916,Finance,Property-Casualty Insurers,47.93,1,$ 460.24,220.83,92.24%
CAKE,Cheesecake Factory Incorporated (The) Common Stock,$46.87,-2.13,-4.347%,2420509472,United States,1992,1786756,Consumer Discretionary,Restaurants,46.83,1,$ 89.68,42.81,91.34%
FTLF,FitLife Brands Inc. Common Stock,$13.75,-0.15,-1.079%,126640470,United States,,28514,Health Care, Medicinal Chemicals and Botanical Products ,46.86,1,$ 26.25,12.5,90.91%
CI,The Cigna Group Common Stock,$317.87,-8.81,-2.697%,86994173352,United States,,1955263,Health Care,Medical Specialities,48.74,1,$ 606.84,288.97,90.91%
NHS,Neuberger Berman High Yield Strategies Fund,$7.68,-0.13,-1.665%,0,United States,,252782,Finance,Trusts Except Educational Religious and Charitable,47.54,0,$ 14.66,6.98,90.89%
HGLB,Highland Global Allocation Fund Common Stock,$8.36,0.24,2.956%,0,,2019,392568,Finance,Trusts Except Educational Religious and Charitable,48.15,0,$ 15.93,7.57,90.55%
XYZ,Block Inc. Class A Common Stock,$55.29,0.55,1.005%,34251049200,United States,2015,11428237,Technology,Computer Software: Prepackaged Software,45.67,1,$ 105.31,50.02,90.47%
WLFC,Willis Lease Finance Corporation Common Stock,$162.97,10.96,7.21%,1076190159,United States,1996,46829,Consumer Discretionary,Industrial Specialties,43.27,2,$ 310.09,147.12,90.27%
REGN,Regeneron Pharmaceuticals Inc. Common Stock,$718.16,-26.67,-3.581%,78512613625,United States,1991,1108076,Health Care,Biotechnology: Pharmaceutical Preparations,51.15,4,"$ 1,365.00",646.84,90.07%
IHD,Voya Emerging Markets High Income Dividend Equity Fund Common Shares,$5.35,0.01,0.187%,0,United States,2011,61162,Finance,Investment Managers,47.24,0,$ 10.16,4.81,89.91%
CGAU,Centerra Gold Inc. Common Shares,$5.66,0.16,2.909%,1204016606,Canada,2021,818836,Basic Materials,Precious Metals,47.3,1,$ 10.74,5.08,89.75%
AMAT,Applied Materials Inc. Common Stock,$146.99,-3,-2.00%,1.19421E+11,United States,1972,7732348,Technology,Semiconductors,46.47,5,$ 278.44,131.45,89.43%
NGS,Natural Gas Services Group Inc. Common Stock,$21.78,1,4.812%,271684156,United States,2002,57925,Energy,Oilfield Services/Equipment,45.12,1,$ 41.25,19.47,89.39%
KSS,Kohl's Corporation Common Stock,$9.15,-2.9,-24.066%,1018555162,United States,1992,50288127,Consumer Discretionary,Department/Specialty Retail Stores,53.44,1,$ 17.31,8.16,89.18%
BLX,Banco Latinoamericano de Comercio Exterior S.A.,$37.91,-0.18,-0.473%,2770452261,Panama,1992,154973,Finance,Commercial Banks,46.66,1,$ 71.71,33.8,89.16%
SMCI,Super Micro Computer Inc. Common Stock,$40.84,3.94,10.678%,24237778416,United States,2020,95515125,Technology,Computer Manufacturing,45.37,1,$ 77.19,36.35,89.01%
RAVE,Rave Restaurant Group Inc. Common Stock,$2.98,0.14,4.93%,43840467,United States,,20643,Consumer Discretionary,Food Distributors,49.56,1,$ 5.63,2.65,88.93%
AAL,American Airlines Group Inc. Common Stock,$11.46,-1.04,-8.32%,7535816170,United States,,109830240,Consumer Discretionary,Air Freight/Delivery Services,47.04,1,$ 21.64,10.18,88.83%
AU,AngloGold Ashanti PLC Ordinary Shares,$32.09,1.45,4.732%,13469131079,South Africa,,2896643,Basic Materials,Precious Metals,47.75,1,$ 60.57,28.48,88.75%
AWF,Alliancebernstein Global High Income Fund,$10.64,-0.09,-0.839%,0,United States,1993,250386,Finance,Trusts Except Educational Religious and Charitable,47.06,0,$ 20.08,9.44,88.72%
GFR,Greenfire Resources Ltd. Common Shares,$4.97,-0.03,-0.60%,345258266,Canada,,53801,Energy,Oil & Gas Production,46.9,0,$ 9.36,4.39,88.33%
SNFCA,Security National Financial Corporation Class A Common Stock,$12.08,0.01,0.083%,293247859,United States,,36651,Finance,Finance: Consumer Services,46.41,1,$ 22.73,10.65,88.16%
ABCB,Ameris Bancorp Common Stock,$56.29,-0.57,-1.002%,3887872001,United States,1994,858084,Finance,Major Banks,46.63,3.5,$ 105.83,49.54,88.01%
BGH,Barings Global Short Duration High Yield Fund Common Shares of Beneficial Interests,$15.23,-0.01,-0.066%,0,United States,2012,56955,Finance,Investment Managers,46.82,0,$ 28.62,13.39,87.92%
HONE,HarborOne Bancorp Inc. Common Stock,$10.49,-0.04,-0.38%,456290328,United States,2016,150095,Finance,Major Banks,45.4,1.5,$ 19.69,9.2,87.70%
RF,Regions Financial Corporation Common Stock,$20.99,-0.54,-2.508%,19005711840,United States,,10254061,Finance,Major Banks,45.54,3.5,$ 39.35,18.36,87.47%
TAIT,Taitron Components Incorporated Class A Common Stock,$2.50,0,0.00%,15052950,United States,1995,6580,Technology,Electronic Components,46.79,1,$ 4.68,2.18,87.20%
ACT,Enact Holdings Inc. Common Stock,$33.10,-0.49,-1.459%,5027299264,United States,2021,220073,Finance,Specialty Insurers,46.83,0,$ 61.93,28.83,87.10%
PKOH,Park-Ohio Holdings Corp. Common Stock,$22.27,-0.64,-2.794%,316924192,United States,,42112,Industrials,Industrial Specialties,48.15,1,$ 41.66,19.39,87.07%
OXLC,Oxford Lane Capital Corp. Common Stock,$4.69,-0.31,-6.20%,814184000,United States,2011,28679320,Finance,Investment Managers,45.5,1,$ 8.77,4.08,86.99%
NSIT,Insight Enterprises Inc. Common Stock,$154.54,-4.86,-3.049%,4910922358,United States,1995,542593,Consumer Discretionary,Catalog/Specialty Distribution,47.53,3,$ 288.62,134.08,86.76%
CHRD,Chord Energy Corporation Common Stock,$103.22,0.48,0.467%,6154962770,United States,,1154049,Energy,Oil & Gas Production,44.94,0,$ 192.50,89.28,86.49%
MCB,Metropolitan Bank Holding Corp. Common Stock,$52.97,0.44,0.838%,594594871,United States,2017,89653,Finance,Major Banks,44.57,0,$ 98.65,45.68,86.24%
JOF,Japan Smaller Capitalization Fund Inc Common Stock,$8.19,0.03,0.368%,0,United States,1990,89123,Finance,Trusts Except Educational Religious and Charitable,44.91,0,$ 15.23,7.04,85.96%
